HTTP-Method	URI	Description	Anti-Pattern	Pattern	Comment
POST 	 /createOrganizationWebhook 	 Creates an organization-level webhook n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createPhase 	 Creates a phase n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createPhaseField 	 Creates a phase field n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createPipe 	 Creates a pipe n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createPipeRelation 	 Creates a pipe relation  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createPresignedUrl 	 Returns a temporary S3 presigned url to upload a file n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createPresignedUrlForPipePdfTemplate 	 Returns a temporary S3 presigned url to upload a pdf template image n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createTable 	 Creates a table n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createTableField 	 Creates a table field n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createTableRecord 	 Creates a record  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createTableRecordInRestrictedTable 	 Creates a record in a private table n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteFieldCondition 	 Deletes a field condition n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteInboxEmail 	 Deletes an email n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteLabel 	 Deletes a label n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteOrganization 	 Deletes an organization n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteOrganizationWebhook 	 Deletes a webhook n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deletePhaseField 	 Deletes a phase field n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deletePipe 	 Deletes a pipe n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deletePipeRelation 	 Deletes a pipe relation n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteTable 	 Deletes a table  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteTableField 	 Deletes a table field  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteTableRecord 	 Deletes a record n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteTableRelation 	 Deletes a table relation  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteWebhook 	 Deletes a webhook (pipe or table level)  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /exportPipeReport 	 Exports a pipe report  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createTableRelation 	 Creates a table relation  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /createWebhook 	 Creates a webhook at a pipe or table level  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteCard 	 Deletes a card  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deleteComment 	 Deletes a comment  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /deletePipe 	 Deletes a pipe  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /interfaceEmbedCreat 	 Create a new Interface  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /inviteMembers 	 Invites new members for the organization  n/a 	 0 	 1 	  [Pluralized last node with POST method.] 
POST 	 /moveCardToPhase 	 Moves a card to another phase  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /recordsImporter 	 Create new records from a xlsx file  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /removeUserFromOrg 	 Remove a user from an organization  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /removeUserFromPipe 	 Removes a user from pipe  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /removeUserFromTable 	 Removes a user from table  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /sendInboxEmail 	 Sends an email  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /setFieldConditionOrder 	 Sets field condition order  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /setRole 	 Sets the role of a user  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /setRoles 	 Sets role of multiple users  n/a 	 0 	 1 	  [Pluralized last node with POST method.] 
POST 	 /setSummaryAttributes 	 Sets summary attributes n/a 	 0 	 1 	  [Pluralized last node with POST method.] 
POST 	 /setTableFieldOrder 	 Sets table field order  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /setTableRecordFieldValue 	 Sets record field value  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updateCard 	 Updates an existing card  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updateCardField 	 Updates an existing card field  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updateComment 	 Updates an existing comment  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updateFieldsValues 	 Update one or many values of fields inside a Card or Table record.  n/a 	 0 	 1 	  [Pluralized last node with POST method.] 
POST 	 /updateLabel 	 Updates an existing label  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updateOrganization 	 Updates an existing organization  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updateOrganizationWebhook 	 Updates an existing organization-level webhook n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updatePhase 	 Updates an existing phase  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updatePhaseField 	 Updates an existing phase field  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updatePipe 	 Updates an existing pipe  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updatePipeRelation 	 Updates an existing pipe relation  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updateTable 	 Updates an existing table  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updateTableField 	 Updates an existing table field  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updateTableRecord 	 Updates an existing record  n/a 	 1 	 0 	  [Singular last node with POST method.] 
POST 	 /updateWebhook 	 Updates an existing webhook (pipe or table level)  n/a 	 1 	 0 	  [Singular last node with POST method.] 
