HTTP-Method	URI	Description	Anti-Pattern	Pattern	Comment
GET 	 /customers.json 	 Retrieves a list of customers 	 1 	 0 	 [extension found] 
GET 	 /customers/search.json?query=Bob country:United States 	 Searches for customers that match a supplied query 	 1 	 0 	 [extension found] 
GET 	 /customers/{customer_id}.json 	 Retrieves a single customer 	 1 	 0 	 [extension found] 
POST 	 /customers.json 	 Creates a customer 	 1 	 0 	 [extension found] 
PUT 	 /customers/{customer_id}.json 	 Updates a customer 	 1 	 0 	 [extension found] 
POST 	 /customers/{customer_id}/account_activation_url.json 	 Creates an account activation URL for a customer 	 1 	 0 	 [extension found] 
POST 	 /customers/{customer_id}/send_invite.json 	 Sends an account invite to a customer 	 1 	 0 	 [extension found] 
DELETE 	 /customers/{customer_id}.json 	 Deletes a customer. 	 1 	 0 	 [extension found] 
GET 	 /customers/count.json 	 Retrieves a count of customers 	 1 	 0 	 [extension found] 
GET 	 /customers/{customer_id}/orders.json 	 Retrieves all orders belonging to a customer 	 1 	 0 	 [extension found] 
GET 	 /customers/{customer_id}/addresses.json 	 Retrieves a list of addresses for a customer 	 1 	 0 	 [extension found] 
GET 	 /customers/{customer_id}/addresses/{address_id}.json 	 Retrieves details for a single customer address 	 1 	 0 	 [extension found] 
POST 	 /customers/{customer_id}/addresses.json 	 Creates a new address for a customer 	 1 	 0 	 [extension found] 
PUT 	 /customers/{customer_id}/addresses/{address_id}.json 	 Updates an existing customer address 	 1 	 0 	 [extension found] 
DELETE 	 /customers/{customer_id}/addresses/{address_id}.json 	 Removes an address from a customer’s address list 	 1 	 0 	 [extension found] 
PUT 	 /customers/{customer_id}/addresses/set.json?address_ids[]=1053317294&operation=destroy 	 Performs bulk operations for multiple customer addresses 	 1 	 0 	 [extension found] 
PUT 	 /customers/{customer_id}/addresses/{address_id}/default.json 	 Sets the default address for a customer 	 1 	 0 	 [extension found] 
POST 	 /price_rules/{price_rule_id}/discount_codes.json 	 Creates a discount code 	 1 	 0 	 [extension found] 
PUT 	 /price_rules/{price_rule_id}/discount_codes/{discount_code_id}.json 	 Updates an existing discount code 	 1 	 0 	 [extension found] 
GET 	 /price_rules/{price_rule_id}/discount_codes.json 	 Retrieves a list of discount codes 	 1 	 0 	 [extension found] 
GET 	 /price_rules/{price_rule_id}/discount_codes/{discount_code_id}.json 	 Retrieves a single discount code 	 1 	 0 	 [extension found] 
GET 	 /discount_codes/lookup.json?code=SUMMERSALE10OFF 	 Retrieves the location of a discount code 	 1 	 0 	 [extension found]  [uppercase found] 
GET 	 /discount_codes/count.json 	 Retrieves a count of discount codes for a shop 	 1 	 0 	 [extension found] 
DELETE 	 /price_rules/{price_rule_id}/discount_codes/{discount_code_id}.json 	 Deletes a discount code 	 1 	 0 	 [extension found] 
POST 	 /price_rules/{price_rule_id}/batch.json 	 Creates a discount code creation job 	 1 	 0 	 [extension found] 
GET 	 /price_rules/{price_rule_id}/batch/{batch_id}.json 	 Retrieves a discount code creation job 	 1 	 0 	 [extension found] 
GET 	 /price_rules/{price_rule_id}/batch/{batch_id}/discount_codes.json 	 Retrieves a list of discount codes for a discount code creation job 	 1 	 0 	 [extension found] 
POST 	 /price_rules.json 	 Creates a price rule 	 1 	 0 	 [extension found] 
PUT 	 /price_rules/{price_rule_id}.json 	 Updates an existing a price rule 	 1 	 0 	 [extension found] 
GET 	 /price_rules.json 	 Retrieves a list of price rules 	 1 	 0 	 [extension found] 
GET 	 /price_rules/{price_rule_id}.json 	 Retrieves a single price rule 	 1 	 0 	 [extension found] 
GET 	 /price_rules/count.json 	 Retrieves a count of all price rules 	 1 	 0 	 [extension found] 
DELETE 	 /price_rules/{price_rule_id}.json 	 Remove an existing PriceRule 	 1 	 0 	 [extension found] 
GET 	 /events.json 	 Retrieves a list of events 	 1 	 0 	 [extension found] 
GET 	 /events/{event_id}.json 	 Retrieves a single event 	 1 	 0 	 [extension found] 
GET 	 /events/count.json?created_at_min=2008-01-10T13:00:00+00:00 	 Retrieves a count of events 	 1 	 0 	 [extension found]  [uppercase found] 
GET 	 /webhooks.json 	 Retrieves a list of webhooks 	 1 	 0 	 [extension found] 
GET 	 /webhooks/count.json 	 Receive a count of all Webhooks 	 1 	 0 	 [extension found] 
GET 	 /webhooks/{webhook_id}.json 	 Receive a single Webhook 	 1 	 0 	 [extension found] 
POST 	 /webhooks.json 	 Create a new Webhook 	 1 	 0 	 [extension found] 
PUT 	 /webhooks/{webhook_id}.json 	 Modify an existing Webhook 	 1 	 0 	 [extension found] 
DELETE 	 /webhooks/{webhook_id}.json 	 Remove an existing Webhook 	 1 	 0 	 [extension found] 
GET 	 /inventory_items.json?ids=808950810,39072856,457924702 	 Retrieves a list of inventory items 	 1 	 0 	 [extension found] 
GET 	 /inventory_items/{inventory_item_id}.json 	 Retrieves a single inventory item by ID 	 1 	 0 	 [extension found] 
PUT 	 /inventory_items/{inventory_item_id}.json 	 Updates an existing inventory item 	 1 	 0 	 [extension found] 
GET 	 /inventory_levels.json 	 Retrieves a list of inventory levels 	 1 	 0 	 [extension found] 
POST 	 /inventory_levels/adjust.json 	 Adjusts the inventory level of an inventory item at a location 	 1 	 0 	 [extension found] 
DELETE 	 /inventory_levels.json?inventory_item_id=808950810&location_id=905684977 	 Deletes an inventory level from a location 	 1 	 0 	 [extension found] 
POST 	 /inventory_levels/connect.json 	 Connects an inventory item to a location 	 1 	 0 	 [extension found] 
POST 	 /inventory_levels/set.json 	 Sets the inventory level for an inventory item at a location 	 1 	 0 	 [extension found] 
GET 	 /locations.json 	 Retrieves a list of locations 	 1 	 0 	 [extension found] 
