HTTP-Method	URI	Description	Anti-Pattern	Pattern	Comment
GET 	 /logs/connection 	 List device connection log events. List connection log events for a device to aid in diagnosing connectivity problems. The entries record successful connection, unsuccessful connection attempts, intentional disconnection and server-initiated disconnection. 	 0 	 1 	 Self-descriptive End-point
GET 	 /usage/data-traffic 	 Retrieve the amount of data used. Retrieve the amount of data used. 	 0 	 1 	 Self-descriptive End-point
GET 	 /service-status 	 Retrieve the status of services for an organization. Retrieve the organization-specific status of each of the services offered by Watson IoT Platform. 	 0 	 1 	 Self-descriptive End-point
GET 	 /device/types/{typeId}/devices/{deviceId}/diag/logs 	 Get all device diagnostic logs. Gets diagnostic logs for a device. 	 0 	 1 	 Self-descriptive End-point
POST 	 /device/types/{typeId}/devices/{deviceId}/diag/logs 	 Add device diagnostic log information. Adds an entry in the log of diagnostic information for the device. If no date is supplied, the entry is added with the current date and time. The 10 most recent entries will be retained until either the device is deleted or the clear logs API is called. 	 0 	 1 	 Self-descriptive End-point
DELETE 	 /device/types/{typeId}/devices/{deviceId}/diag/logs 	 Clear diagnostic log. Clears the diagnostic log for the device. 	 0 	 1 	 Self-descriptive End-point
GET 	 /device/types/{typeId}/devices/{deviceId}/diag/logs/{logId} 	 Get device diagnostic log. Gets diagnostic log for a device. 	 0 	 1 	 Self-descriptive End-point
DELETE 	 /device/types/{typeId}/devices/{deviceId}/diag/logs/{logId} 	 Delete diagnostic log. Delete this diagnostic log for the device. 	 0 	 1 	 Self-descriptive End-point
GET 	 /device/types/{typeId}/devices/{deviceId}/diag/errorCodes 	 Get device diagnostic error codes. Gets diagnostic error codes for a device. 	 0 	 1 	 Self-descriptive End-point
POST 	 /device/types/{typeId}/devices/{deviceId}/diag/errorCodes 	 Add diagnostic error code for a device. Adds an error code to the list of error codes for the device. The 10 most recent entries will be retained until either the device is deleted or the clear error codes API is called. 	 0 	 1 	 Self-descriptive End-point
DELETE 	 /device/types/{typeId}/devices/{deviceId}/diag/errorCodes 	 Clear error codes. Clears the list of error codes for the device. The list is replaced with a single error code of zero. 	 0 	 1 	 Self-descriptive End-point
GET 	 /mgmt/requests 	 List device management requests. Gets a list of device management requests, which can be in progress or recently completed. Sorting can be performed on any of the following properties (sort order can be reversed by prefixing the property name with '-'): 	 0 	 1 	 Self-descriptive End-point
POST 	 /mgmt/requests 	 Initiate a device management request. Initiates a device management request, such as reboot. The request will fail if any of the devices participating in the request are inactive, disabled, blocked by a separate on-going firmware download/update request, or do not support the requested operation. 	 0 	 1 	 Self-descriptive End-point
GET 	 /mgmt/requests/{requestId} 	 Get device management request. Gets details of a device management request. 	 0 	 1 	 Self-descriptive End-point
DELETE 	 /mgmt/requests/{requestId} 	 Clear device management request status. Clears the status of a device management request. You can use this operation to clear the status for a completed request… 	 0 	 1 	 Self-descriptive End-point
POST 	 /mgmt/requests/{requestId}/cancel 	 Cancel device management request. Cancel a device management request. You can use this operation to clear the status for an in-progress request which may never complete due to a problem. This will set all in-progress device statuses to cancelled, clear the current operation for all in-progress devices, and mark the request as complete. 	 0 	 1 	 Self-descriptive End-point
GET 	 /mgmt/requests/{requestId}/deviceStatus 	 Get list of device management request device statuses. Gets a list of device management request device statuses for a particular request. Sorting can be performed on any of the following properties (sort order can be reversed by prefixing the property name with '-'): 	 0 	 1 	 Self-descriptive End-point
GET 	 /mgmt/requests/{requestId}/deviceStatus/{deviceType}/{deviceId} 	 Get individual device management request device status. Get an individual device management request device status. 	 0 	 1 	 Self-descriptive End-point
POST 	 /mgmt/requests/{requestId}/deviceStatus/{deviceType}/{deviceId}/cancel 	 Cancel device management request for an individual device. Cancels a device management request for an individual device. You can use this operation to clear the status for an in-progress request which may never complete due to a problem. This will set the device status to cancelled and clear the current operation for the device. 	 0 	 1 	 Self-descriptive End-point
GET 	 /mgmt/custom/bundle 	 Get list of registered device management extensions 	 0 	 1 	 Self-descriptive End-point
POST 	 /mgmt/custom/bundle 	 Add a device management extension 	 0 	 1 	 Self-descriptive End-point
GET 	 /mgmt/custom/bundle/{bundleId} 	 Get a specific registered device management extension 	 0 	 1 	 Self-descriptive End-point
PUT 	 /mgmt/custom/bundle/{bundleId} 	 Update an existing device management extension 	 0 	 1 	 Self-descriptive End-point
DELETE 	 /mgmt/custom/bundle/{bundleId} 	 Delete a device management extension 	 0 	 1 	 Self-descriptive End-point
GET 	 /config/lec 	 Retrieve the Last Event Cache configuration for your organization. Retrieves the current configuration for the Last Event Cache (LEC) feature for your organization. You can use this endpoint to determine whether or not the LEC feature is currently enabled, along with how many days cached device events will persist for before being removed from the cache. 	 1 	 0 	Non-descriptive End-point
PUT 	 /config/lec 	 Update the Last Event Cache configuration for your organization. Updates the current configuration for the Last Event Cache (LEC) feature for your organization. You can use this endpoint to control whether or not the LEC feature is currently enabled, along with how many days cached device events will persist for before being removed from the cache. 	 1 	 0 	Non-descriptive End-point
GET 	 /device/types/{deviceType}/devices/{deviceId}/events/{eventName} 	 Get last event for a specific event id for a specific device. 	 0 	 1 	 Self-descriptive End-point
GET 	 /device/types/{deviceType}/devices/{deviceId}/events 	 Get all last events for a specific device. 	 0 	 1 	 Self-descriptive End-point
GET 	 /device/types/{typeId}/devices/{deviceId}/location 	 Get device location information. Gets location information for a device. 	 0 	 1 	 Self-descriptive End-point
PUT 	 /device/types/{typeId}/devices/{deviceId}/location 	 Update device location information. Updates the location information for a device. If no date is supplied, the entry is added with the current date and time. 	 0 	 1 	 Self-descriptive End-point
GET 	 /device/types/{typeId}/devices/{deviceId}/exts/twc/ops/geocode 	 Retrieve current meteorological observations for the location associated with your device. 	 1 	 0 	Non-descriptive End-point
POST 	 /application/types/{typeId}/devices/{deviceId}/events/{eventName} 	 Send device event. Send an event from an application simulating a device. 	 0 	 1 	 Self-descriptive End-point
POST 	 /application/types/{typeId}/devices/{deviceId}/commands/{commandId} 	 Publish Command. Send a command from an application 	 0 	 1 	 Self-descriptive End-point
POST 	 /device/types/{typeId}/devices/{deviceId}/events/{eventName} 	 Send device event. Send an event from a device. 	 0 	 1 	 Self-descriptive End-point
POST 	 /device/types/{typeId}/devices/{deviceId}/commands/{commandId}/request 	 Receive command. Receive command for a device 	 0 	 1 	 Self-descriptive End-point
GET 	 /s2s/services 	 Get all services. The services endpoint returns the list of all of the services that the Watson IoT Platform can connect to. The list can include a mixture of services that are either bound or unbound where: Bound services are services that the Watson IoT Platform has been configured to connect to. This can include other services in the same Bluemix space as the Watson IoT Platform or external services. Unbound services are other services in the same Bluemix space as the Watson IoT Platform service that the platform has not yet been configured to connect to. The Watson IoT Platform Dashboard UI must be used to bind to these services. 	 0 	 1 	 Self-descriptive End-point
POST 	 /s2s/services 	 Create a new service. Create a new external service. The service must include all of the details required to connect and authenticate to the external service in the credentials property. The structure of the credentials property will depend on the type of the target service. 	 0 	 1 	 Self-descriptive End-point
GET 	 /s2s/services/{serviceUuid} 	 Get the details of a service. Retrieve the service with the specified uuid. 	 1 	 0 	Non-descriptive End-point
PUT 	 /s2s/services/{serviceUuid} 	 Update an external service. Updates the external service with the specified id. The following properties can be updated: name description credentials. Note that if the description field is omitted from the body of the update, then any existing description will be removed from the service. 	 1 	 0 	Non-descriptive End-point
DELETE 	 /s2s/services/{serviceUuid} 	 Delete an external service. Deletes the external service with the specified id from the organization in the Watson IoT Platform. Please note the the delete will fail if the service is being referenced by another object in the organization, for example, a Historian Connector resource. 	 1 	 0 	Non-descriptive End-point
GET 	 /event/types 	 Query active event types. Event types are used to model the events that are published to the Watson IoT Platform. An event type must be created in an organization before more complex processing can be performed on the native event. The /event/types endpoint returns the list of all of the active event types that have been defined for the organization in the Watson IoT Platform. Various query parameters can be used to filter, sort and page through the list of active event types that are returned. 	 0 	 1 	 Self-descriptive End-point
