HTTP-Method	URI	Description	Anti-Pattern	Pattern	Comment
POST 	 /createFieldCondition 	 Creates a field conditionn/a 	 1 	 0 	 No Version Found
POST 	 /createInboxEmail 	 Creates an emailn/a 	 1 	 0 	 No Version Found
POST 	 /createLabel 	 Creates a label n/a 	 1 	 0 	 No Version Found
POST 	 /createOrganization 	 Creates an organizationn/a 	 1 	 0 	 No Version Found
POST 	 /createOrganizationWebhook 	 Creates an organization-level webhookn/a 	 1 	 0 	 No Version Found
POST 	 /createPhase 	 Creates a phasen/a 	 1 	 0 	 No Version Found
POST 	 /createPhaseField 	 Creates a phase fieldn/a 	 1 	 0 	 No Version Found
POST 	 /createPipe 	 Creates a pipen/a 	 1 	 0 	 No Version Found
POST 	 /createPipeRelation 	 Creates a pipe relation n/a 	 1 	 0 	 No Version Found
POST 	 /createPresignedUrl 	 Returns a temporary S3 presigned url to upload a filen/a 	 1 	 0 	 No Version Found
POST 	 /createPresignedUrlForPipePdfTemplate 	 Returns a temporary S3 presigned url to upload a pdf template imagen/a 	 1 	 0 	 No Version Found
POST 	 /createTable 	 Creates a tablen/a 	 1 	 0 	 No Version Found
POST 	 /createTableField 	 Creates a table fieldn/a 	 1 	 0 	 No Version Found
POST 	 /createTableRecord 	 Creates a record n/a 	 1 	 0 	 No Version Found
POST 	 /createTableRecordInRestrictedTable 	 Creates a record in a private tablen/a 	 1 	 0 	 No Version Found
POST 	 /createTableRelation 	 Creates a table relationn/a 	 1 	 0 	 No Version Found
POST 	 /createWebhook 	 Creates a webhook at a pipe or table level n/a 	 1 	 0 	 No Version Found
POST 	 /deleteCard 	 Deletes a cardn/a 	 1 	 0 	 No Version Found
POST 	 /deleteComment 	 Deletes a commentn/a 	 1 	 0 	 No Version Found
POST 	 /deleteFieldCondition 	 Deletes a field conditionn/a 	 1 	 0 	 No Version Found
POST 	 /deleteInboxEmail 	 Deletes an emailn/a 	 1 	 0 	 No Version Found
POST 	 /deleteLabel 	 Deletes a labeln/a 	 1 	 0 	 No Version Found
POST 	 /deleteOrganization 	 Deletes an organizationn/a 	 1 	 0 	 No Version Found
POST 	 /deleteOrganizationWebhook 	 Deletes a webhookn/a 	 1 	 0 	 No Version Found
POST 	 /deletePhase 	 Deletes a phasen/a 	 1 	 0 	 No Version Found
POST 	 /deletePhaseField 	 Deletes a phase fieldn/a 	 1 	 0 	 No Version Found
POST 	 /deletePipe 	 Deletes a pipen/a 	 1 	 0 	 No Version Found
POST 	 /deletePipeRelation 	 Deletes a pipe relationn/a 	 1 	 0 	 No Version Found
POST 	 /deleteTable 	 Deletes a table n/a 	 1 	 0 	 No Version Found
POST 	 /deleteTableField 	 Deletes a table field n/a 	 1 	 0 	 No Version Found
POST 	 /deleteTableRecord 	 Deletes a recordn/a 	 1 	 0 	 No Version Found
POST 	 /deleteTableRelation 	 Deletes a table relation n/a 	 1 	 0 	 No Version Found
POST 	 /deleteWebhook 	 Deletes a webhook (pipe or table level) n/a 	 1 	 0 	 No Version Found
POST 	 /exportPipeReport 	 Exports a pipe report n/a 	 1 	 0 	 No Version Found
POST 	 /createTableRelation 	 Creates a table relation n/a 	 1 	 0 	 No Version Found
POST 	 /createWebhook 	 Creates a webhook at a pipe or table level n/a 	 1 	 0 	 No Version Found
POST 	 /deleteCard 	 Deletes a card n/a 	 1 	 0 	 No Version Found
POST 	 /deleteComment 	 Deletes a comment n/a 	 1 	 0 	 No Version Found
POST 	 /deleteFieldCondition 	 Deletes a field condition n/a 	 1 	 0 	 No Version Found
POST 	 /deleteInboxEmail 	 Deletes an email n/a 	 1 	 0 	 No Version Found
POST 	 /deleteInboxEmail 	 Deletes an email n/a 	 1 	 0 	 No Version Found
POST 	 /deleteOrganization 	 Deletes an organization n/a 	 1 	 0 	 No Version Found
POST 	 /deleteOrganizationWebhook 	 Deletes a webhookn/a 	 1 	 0 	 No Version Found
POST 	 /deletePhase 	 Deletes a phasen/a 	 1 	 0 	 No Version Found
POST 	 /deletePhaseField 	 Deletes a phase field n/a 	 1 	 0 	 No Version Found
POST 	 /deletePipe 	 Deletes a pipe n/a 	 1 	 0 	 No Version Found
POST 	 /deletePipeRelation 	 Deletes a pipe relation n/a 	 1 	 0 	 No Version Found
POST 	 /deleteTable 	 Deletes a table n/a 	 1 	 0 	 No Version Found
POST 	 /deleteTableField 	 Deletes a table field n/a 	 1 	 0 	 No Version Found
POST 	 /deleteTableRecord 	 Deletes a record n/a 	 1 	 0 	 No Version Found
POST 	 /deleteTableRelation 	 Deletes a table relation n/a 	 1 	 0 	 No Version Found
POST 	 /deleteWebhook 	 Deletes a webhook (pipe or table level) n/a 	 1 	 0 	 No Version Found
POST 	 /exportPipeReport 	 Exports a pipe report n/a 	 1 	 0 	 No Version Found
POST 	 /interfaceEmbedCreat 	 Create a new Interface n/a 	 1 	 0 	 No Version Found
POST 	 /inviteMembers 	 Invites new members for the organization n/a 	 1 	 0 	 No Version Found
POST 	 /moveCardToPhase 	 Moves a card to another phase n/a 	 1 	 0 	 No Version Found
POST 	 /recordsImporter 	 Create new records from a xlsx file n/a 	 1 	 0 	 No Version Found
POST 	 /removeUserFromOrg 	 Remove a user from an organization n/a 	 1 	 0 	 No Version Found
POST 	 /removeUserFromPipe 	 Removes a user from pipe n/a 	 1 	 0 	 No Version Found
POST 	 /removeUserFromTable 	 Removes a user from table n/a 	 1 	 0 	 No Version Found
POST 	 /sendInboxEmail 	 Sends an email n/a 	 1 	 0 	 No Version Found
POST 	 /setFieldConditionOrder 	 Sets field condition order n/a 	 1 	 0 	 No Version Found
POST 	 /setRole 	 Sets the role of a user n/a 	 1 	 0 	 No Version Found
POST 	 /setRoles 	 Sets role of multiple users n/a 	 1 	 0 	 No Version Found
POST 	 /setSummaryAttributes 	 Sets summary attributesn/a 	 1 	 0 	 No Version Found
POST 	 /setTableFieldOrder 	 Sets table field order n/a 	 1 	 0 	 No Version Found
POST 	 /setTableRecordFieldValue 	 Sets record field value n/a 	 1 	 0 	 No Version Found
POST 	 /updateCard 	 Updates an existing card n/a 	 1 	 0 	 No Version Found
POST 	 /updateCardField 	 Updates an existing card field n/a 	 1 	 0 	 No Version Found
POST 	 /updateComment 	 Updates an existing comment n/a 	 1 	 0 	 No Version Found
POST 	 /updateFieldsValues 	 Update one or many values of fields inside a Card or Table record. n/a 	 1 	 0 	 No Version Found
POST 	 /updateLabel 	 Updates an existing label n/a 	 1 	 0 	 No Version Found
POST 	 /updateOrganization 	 Updates an existing organization n/a 	 1 	 0 	 No Version Found
POST 	 /updateOrganizationWebhook 	 Updates an existing organization-level webhookn/a 	 1 	 0 	 No Version Found
POST 	 /updatePhase 	 Updates an existing phase n/a 	 1 	 0 	 No Version Found
POST 	 /updatePhaseField 	 Updates an existing phase field n/a 	 1 	 0 	 No Version Found
POST 	 /updatePipe 	 Updates an existing pipe n/a 	 1 	 0 	 No Version Found
POST 	 /updatePipeRelation 	 Updates an existing pipe relation n/a 	 1 	 0 	 No Version Found
POST 	 /updateTable 	 Updates an existing table n/a 	 1 	 0 	 No Version Found
POST 	 /updateTableField 	 Updates an existing table field n/a 	 1 	 0 	 No Version Found
POST 	 /updateTableRecord 	 Updates an existing record n/a 	 1 	 0 	 No Version Found
POST 	 /updateWebhook 	 Updates an existing webhook (pipe or table level) n/a 	 1 	 0 	 No Version Found
