HTTP-Method	URI	Description	Anti-Pattern	Pattern	Comment
POST	/createPresignedUrl	Returns a temporary S3 presigned url to upload a file n/a 	 1 	 0 	 Inconsistent Documentation
POST	/createPresignedUrlForPipePdfTemplate	Returns a temporary S3 presigned url to upload a pdf template image n/a 	 1 	 0 	 Inconsistent Documentation
POST	/createTable	Creates a table n/a 	 0 	 1 	 Consistent Documentation
POST	/createTableField	Creates a table field n/a 	 0 	 1 	 Consistent Documentation
POST	/createTableRecord	Creates a record  n/a 	 0 	 1 	 Consistent Documentation
POST	/createTableRecordInRestrictedTable	Creates a record in a private table n/a 	 0 	 1 	 Consistent Documentation
POST	/deleteFieldCondition	Deletes a field condition n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deleteInboxEmail	Deletes an email n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deleteLabel	Deletes a label n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deleteOrganization	Deletes an organization n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deleteOrganizationWebhook	Deletes a webhook n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deletePhaseField	Deletes a phase field n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deletePipe	Deletes a pipe n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deletePipeRelation	Deletes a pipe relation n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deleteTable	Deletes a table  n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deleteTableField	Deletes a table field  n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deleteTableRecord	Deletes a record n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deleteTableRelation	Deletes a table relation  n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deleteWebhook	Deletes a webhook (pipe or table level)  n/a 	 1 	 0 	 Inconsistent Documentation
POST	/exportPipeReport	Exports a pipe report  n/a 	 0 	 1 	 Consistent Documentation
POST	/createTableRelation	Creates a table relation  n/a 	 0 	 1 	 Consistent Documentation
POST	/createWebhook	Creates a webhook at a pipe or table level  n/a 	 0 	 1 	 Consistent Documentation
POST	/deleteCard	Deletes a card  n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deleteComment	Deletes a comment  n/a 	 1 	 0 	 Inconsistent Documentation
POST	/deletePipe	Deletes a pipe  n/a 	 1 	 0 	 Inconsistent Documentation
POST	/interfaceEmbedCreat	Create a new Interface  n/a 	 0 	 1 	 Consistent Documentation
POST	/inviteMembers	Invites new members for the organization  n/a 	 0 	 1 	 Consistent Documentation
POST	/moveCardToPhase	Moves a card to another phase  n/a 	 0 	 1 	 Consistent Documentation
POST	/recordsImporter	Create new records from a xlsx file  n/a 	 0 	 1 	 Consistent Documentation
POST	/removeUserFromOrg	Remove a user from an organization  n/a 	 0 	 1 	 Consistent Documentation
POST	/removeUserFromPipe	Removes a user from pipe  n/a 	 0 	 1 	 Consistent Documentation
POST	/removeUserFromTable	Removes a user from table  n/a 	 0 	 1 	 Consistent Documentation
POST	/sendInboxEmail	Sends an email  n/a 	 0 	 1 	 Consistent Documentation
POST	/setFieldConditionOrder	Sets field condition order  n/a 	 0 	 1 	 Consistent Documentation
POST	/setRole	Sets the role of a user  n/a 	 0 	 1 	 Consistent Documentation
POST	/setRoles	Sets role of multiple users  n/a 	 0 	 1 	 Consistent Documentation
POST	/setSummaryAttributes	Sets summary attributes n/a 	 0 	 1 	 Consistent Documentation
POST	/setTableFieldOrder	Sets table field order  n/a 	 0 	 1 	 Consistent Documentation
POST	/setTableRecordFieldValue	Sets record field value  n/a 	 0 	 1 	 Consistent Documentation
POST	/updateCard	Updates an existing card  n/a 	 0 	 1 	 Consistent Documentation
POST	/updateCardField	Updates an existing card field  n/a 	 0 	 1 	 Consistent Documentation
POST	/updateComment	Updates an existing comment  n/a 	 0 	 1 	 Consistent Documentation
POST	/updateFieldsValues	Update one or many values of fields inside a Card or Table record.  n/a 	 1 	 0 	 Inconsistent Documentation
POST	/updateLabel	Updates an existing label  n/a 	 0 	 1 	 Consistent Documentation
POST	/updateOrganization	Updates an existing organization  n/a 	 0 	 1 	 Consistent Documentation
POST	/updateOrganizationWebhook	Updates an existing organization-level webhook n/a 	 0 	 1 	 Consistent Documentation
POST	/updatePhase	Updates an existing phase  n/a 	 0 	 1 	 Consistent Documentation
POST	/updatePhaseField	Updates an existing phase field  n/a 	 0 	 1 	 Consistent Documentation
POST	/updatePipe	Updates an existing pipe  n/a 	 0 	 1 	 Consistent Documentation
POST	/updatePipeRelation	Updates an existing pipe relation  n/a 	 0 	 1 	 Consistent Documentation
POST	/updateTable	Updates an existing table  n/a 	 0 	 1 	 Consistent Documentation
POST	/updateTableField	Updates an existing table field  n/a 	 0 	 1 	 Consistent Documentation
POST	/updateTableRecord	Updates an existing record  n/a 	 0 	 1 	 Consistent Documentation
POST	/updateWebhook	Updates an existing webhook (pipe or table level)  n/a 	 0 	 1 	 Consistent Documentation
