ID,API-Type,API-Name,HTTP Method,URI,Decription,Parameters,AmorphousURI,TidyURI,Comment,NonStandardURI,StandarURI,Comment,CRUDyURI,VerblessURI,Comment,UnversionedURI,VersionedURI,Comment,PluralisedNodes,SingularNodes,Comment,NonDescriptiveURI,DescriptiveURI,Comment,ContextlessResource,ContextualResouce,Comment,NonHierarchicalNodes,HierarchicalNodes,Comment,LessCohisiveDoc,CohisiveDoc,Comment,InconsistantDoc,ConsistantDoc,Comment,Type(Public/Private/Partner)
37,REST,Adobe Audience Manager,GET,/data-feeds/{dataSourceId}/plans/{planId},Gets a 'Data Feed Plan' under a 'Data Feed'.,
38,REST,Adobe Audience Manager,PUT,/data-feeds/{dataSourceId}/plans/{planId},Updates a 'Data Feed Plan' under a 'Data Feed'.,
39,REST,Adobe Audience Manager,DELETE,/data-feeds/{dataSourceId}/plans/{planId},Deletes a 'Data Feed Plan' under a 'Data Feed'.,
40,REST,Adobe Audience Manager,GET,/datasources/,Returns details about all GENERAL data sources.,
41,REST,Adobe Audience Manager,POST,/datasources/,Creates a Data Source of the type GENERAL or MERGE RULE.,
42,REST,Adobe Audience Manager,GET,/datasources/{dataSourceId},Returns details about a specific data source.,
43,REST,Adobe Audience Manager,PUT,/datasources/{dataSourceId},Update a specific GENERAL or MERGE_RULE data source.,
44,REST,Adobe Audience Manager,DELETE,/datasources/{dataSourceId},Delete a specific data source.,
45,REST,Adobe Audience Manager,POST,/datasources/bulk-delete,Bulk delete multiple data sources.,
46,REST,Adobe Audience Manager,GET,/datasources/configurations/available-id-types,Returns all available data source ID types.,
47,REST,Adobe Audience Manager,GET,/datasources/configurations/marketing-cloud-visitorid-versions,Returns a list of all active Experience Cloud visitor ID versions.,
48,REST,Adobe Audience Manager,GET,/datasources/{dataSourceId}/history/inbound,Returns Onboarding Status Report with success and failure rates for inbound data source files.,
49,REST,Adobe Audience Manager,GET,/datasources/{dataSourceId}/history/inbound/sampling-data,Returns sampling data for a datasource for onboarding (inbound) files.,
50,REST,Adobe Audience Manager,GET,/signals/derived/{derivedSignalId},Returns information about a single derived signal.,
51,REST,Adobe Audience Manager,PUT,/signals/derived/{derivedSignalId},Updates a single derived signal.,
52,REST,Adobe Audience Manager,DELETE,/signals/derived/{derivedSignalId},Deletes a single derived signal.,
53,REST,Adobe Audience Manager,GET,/signals/derived,Returns an array of derived signals and their information.,
54,REST,Adobe Audience Manager,POST,/signals/derived,Creates a new derived signal,
55,REST,Adobe Audience Manager,GET,/signals/derived/limits,Returns a count of the maximum number of derived signals you can create.,
56,REST,Adobe Audience Manager,POST,/destinations/,Creates a new destination.,
57,REST,Adobe Audience Manager,GET,/destinations/,Returns data for all your destinations.,
58,REST,Adobe Audience Manager,GET,/destinations/limits,Returns a count of the maximum number of destinations you can create.,
59,REST,Adobe Audience Manager,GET,/destinations/{destinationId}/history/outbound/,Returns outbound history for a specific destination by 'destinationId'.,
60,REST,Adobe Audience Manager,GET,/destinations/{destinationId},Returns a specific destination by 'destinationId'.,
61,REST,Adobe Audience Manager,DELETE,/destinations/{destinationId},Deletes a specific destination by 'destinationId'.,
62,REST,Adobe Audience Manager,PUT,/destinations/{destinationId},Updates a specific destination by 'destinationId'.,
63,REST,Adobe Audience Manager,POST,/destinations/{destinationId}/bulk-create,Creates multiple destination mappings for a specified destination by 'destinationId' in one operation.,
64,REST,Adobe Audience Manager,POST,/destinations/{destinationId}/bulk-delete,Deletes multiple destination mappings for one specified destination by 'destinationId' in one operation.,
65,REST,Adobe Audience Manager,GET,/destinations/{destinationId}/mappings-by-priority/,Returns a list of destination mappings for a specific cookie destination by 'destinationId' in the ascending order of priority.,
66,REST,Apple App Store Connect,GET,/appCategories,filter by attribute platforms,
67,REST,Apple App Store Connect,GET,/appCategories/{id},the fields to include for returned resources of type appCategories,
68,REST,Apple App Store Connect,GET,/appEncryptionDeclarations,filter by attribute platform,
69,REST,Apple App Store Connect,GET,/appEncryptionDeclarations/{id},the fields to include for returned resources of type appEncryptionDeclarations,
70,REST,Apple App Store Connect,GET,/appInfoLocalizations/{id},the fields to include for returned resources of type appInfoLocalizations,
71,REST,Apple App Store Connect,GET,/appInfos/{id},the fields to include for returned resources of type appInfos,
72,REST,Apple App Store Connect,GET,/appPreOrders/{id},the fields to include for returned resources of type appPreOrders,
73,REST,Apple App Store Connect,GET,/appPreviewSets/{id},the fields to include for returned resources of type appPreviews,
74,REST,Apple App Store Connect,GET,/appPreviews/{id},the fields to include for returned resources of type appPreviews,
75,REST,Apple App Store Connect,GET,/appPricePoints,filter by id(s) of related priceTier,
76,REST,Apple App Store Connect,GET,/appPricePoints/{id},the fields to include for returned resources of type appPricePoints,
77,REST,Apple App Store Connect,GET,/appPriceTiers,filter by id(s),
78,REST,Apple App Store Connect,GET,/appPriceTiers/{id},the fields to include for returned resources of type appPriceTiers,
79,REST,Apple App Store Connect,GET,/appPrices/{id},the fields to include for returned resources of type appPrices,
80,REST,Apple App Store Connect,GET,/appScreenshotSets/{id},the fields to include for returned resources of type appScreenshotSets,
81,REST,Apple App Store Connect,GET,/appScreenshots/{id},the fields to include for returned resources of type appScreenshots,
82,REST,Apple App Store Connect,GET,/appStoreReviewAttachments/{id},the fields to include for returned resources of type appStoreReviewAttachments,
83,REST,Apple App Store Connect,GET,/appStoreReviewDetails/{id},he fields to include for returned resources of type appStoreReviewDetails,
84,REST,Apple App Store Connect,GET,/appStoreVersionLocalizations/{id},the fields to include for returned resources of type appStoreVersionLocalizations,
85,REST,Apple App Store Connect,GET,/appStoreVersions/{id},the fields to include for returned resources of type appStoreVersions,
86,REST,Apple App Store Connect,GET,/apps,filter by attribute 'appStoreVersions.appStoreState,
87,REST,Apple App Store Connect,GET,/betaAppLocalizations,filter by attribute locale,
88,REST,Apple App Store Connect,GET,/endUserLicenseAgreements/{id},the fields to include for returned resources of type endUserLicenseAgreements,
89,REST,Apple App Store Connect,GET,/financeReports,filter by attribute regionCode,
90,REST,Apple App Store Connect,GET,/preReleaseVersions,filter by attribute builds.expired,
91,REST,Apple App Store Connect,GET,/routingAppCoverages/{id},the fields to include for returned resources of type routingAppCoverages,
92,REST,Apple App Store Connect,GET,/salesReports,filter by attribute frequency,
93,REST,Apple App Store Connect,GET,/appCategories/{id}/subcategories,the fields to include for returned resources of type appCategories,
94,REST,Apple App Store Connect,GET,/appEncryptionDeclarations/{id}/app,the fields to include for returned resources of type apps,
95,REST,Apple App Store Connect,GET,/appInfos/{id}/ageRatingDeclaration,the fields to include for returned resources of type ageRatingDeclarations,
96,REST,Apple App Store Connect,GET,/appInfos/{id}/appInfoLocalizations,filter by attribute locale,
97,REST,Apple App Store Connect,GET,/appInfos/{id}/primaryCategory,the fields to include for returned resources of type appCategories,
98,REST,BroadCom,POST,/api/getAccess,"Returns the Authentication Token X-AccessToken, as part of response headers, if the provided user name and password is correct.",
99,REST,BroadCom,GET,/bui/getBUIAllConfig,Returns all the configuration properties for Service Point App.,
100,REST,BroadCom,GET,/bui/getAllowedStatus,Returns the list of available Statuses based on allowed Status transition.,
101,REST,BroadCom,GET,/bui/getMyTicketDetails({persid}),Returns ticket details along with extra attributes provided in the $attrList parameter.,
102,REST,BroadCom,GET,/bui/getTicketsCustomData({persid}),Returns tickets summary attributes configured at SDM.,
103,REST,BroadCom,GET,/bui/getDefaultCategories,Returns the default list of categories for cr factory defined in Service Desk which is configurable.,
104,REST,BroadCom,GET,/bui/attrInfo,Returns the required attributes and custom attributes for cr factory defined in service point configuration at SDM admnistrative page.,
105,REST,BroadCom,GET,/bui/attrCtrl,Returns all dependent attributes for the provided ticket attribute ($attrname parameter),
106,REST,BroadCom,POST,/bui/addLogComment,Add log comment to the ticket,
107,REST,BroadCom,POST,/bui/changeStatus/{factory}({persid}),Returns updated status value of the provided ticket persistent id.,
108,REST,BroadCom,GET,/bui/allFeeds({persid}),Returns Activity Log Information for the provided ticket,
109,REST,BroadCom,POST,/bui/attmnt,"Upload an attachment to SDM and also links the attachment to the specified factory object if parentFactory and parentId parameter values are provided, else simply uploads the file.",
110,REST,BroadCom,GET,/bui/getBopSID,"Returns BOP session ID, which can be used to download file.",
111,REST,BroadCom,GET,/bui/attmnt({persid})/$value,Returns an attachment as binary data.,
112,REST,BroadCom,PUT,/bui/updateStatusForNotification,Marks the notification status as READ for the given notification persistent id,
113,REST,BroadCom,PUT,/bui/updateStatusForAllNotification,Marks all the notifications based on the $filter value provided as READ.,
114,REST,BroadCom,GET,/bui/getMyResources,Returns all the resources(Assets) the user is having access to,
115,REST,BroadCom,GET,/bui/getMyActiveChatSession,Gets the active chat session details for the logged-in Service Point user.,
116,REST,BroadCom,GET,/bui/checkActiveSessions,Checks if the logged-in Service Point user has an active chat session.,
117,REST,BroadCom,POST,/bui/createChatThread,Creates an activity log entry for initiating a chat session,
118,REST,BroadCom,GET,/bui/getChatHistory/{roomName},Gets the chat history for the logged-in ServicePoint user for the passed-in ticket id (here roomName is the ticket persistent id).,
119,REST,BroadCom,GET,/bui/getDocument({id}),Returns a Knowledge Document and updates the documents hits count if $updateHits parameter is true,
120,REST,BroadCom,GET,/bui/getKDAttachments({id}),Returns all Knowledge Document attachments for the provided document id.,
121,REST,BroadCom,GET,/bui/getKDComments({id}),Returns Knowledge Document comments for the provided document id.,
122,REST,BroadCom,POST,/bui/addKDComment({id}),Add a comment to an Existing Knowledge Document,
123,REST,BroadCom,POST,/bui/rateDocument({id}),Rate an Existing Knowledge Document,
124,REST,BroadCom,GET,/bui/kdLinkInfo({id}),It tells whether the KD article attached to the ticket is an accepted solution for the problem mentioned in the ticket.,
125,REST,BroadCom,POST,/bui/unLinkSolution({id}),Marks the knowledge document as not an accepted solution for the problem mentioned in the ticket,
126,REST,BroadCom,GET,/bui/helpAbout,"Returns the help about text. First priority is tenanted if not found(text is empty or config itself is not defined), public about text is returned",
127,REST,BroadCom,GET,/bui/getEEMAuth,Returns EEM Artifact to be used for EEM integrated solutions requests (e.g. ITPAM tasks and Catalog requests),
128,REST,BroadCom,GET,/bui/{factory}({persid}),Returns the object details specified by the persistent id of the mentioned factory,
129,REST,BroadCom,PUT,/bui/{factory}({persid}),Updates an object with passed in details as part of form data specified by the persid parameter for the provided factory.,
130,REST,BroadCom,GET,/bui/{factory},Returns the objects based on the parameters for the mentioned factory,
131,REST,BroadCom,POST,/bui/{factory},Creates a new object for the provided factory with passed in details as part of form data. (We can provide multiple child details.),
132,REST,BroadCom,GET,/gs/mytkt_active,"Returns active tickets of the logged-in user. It tries to fetch maximum 100 tickets with authorization using elastic search. In case you want to fetch more, use generic factory api.",
133,REST,BroadCom,GET,/gs/mytkt_inactive,"Returns inactive tickets of the logged-in user. It tries to fetch maximum 100 tickets with authorization using elastic search. In case you want to fetch more, use generic factory api.",
134,REST,BroadCom,GET,/getServiceRequest,"Returns service requests of logged in user, if Service Catalog is integrated.",
135,REST,BroadCom,GET,/pcatSearch,Returns relevant categories(and offerings if Service Catalog is integrated) based on configured parameters in Service Point configuration.,
136,REST,BroadCom,GET,/getOfferings,"Returns featured offerings for the loggedin users domain, if Service Catalog is integrated.",
137,REST,BroadCom,GET,/suggestedSolutions,Returns all probable solutions for the provided search string.,
138,REST,Cisco Flare,GET,/environments,List environments. Gets a list of all environments.,
139,REST,Cisco Flare,GET,/environments?latitude={latitude}&longitude={longitude},"Gets a list of all environments. Params can include the following: If latitude and longitude are specified, gets a list of environments whose geofence contains the given point. The geofence of each environment includes all points within a particular distance from a point on earth.",
140,REST,Cisco Flare,GET,/environments?key={key}&value={value},"Gets a list of all environments. Params can include the following: If key and value are specified, returns environments whose data objects contain the given key/value pair.",
141,REST,Cisco Flare,POST,/environments,New environment Creates a new environment from the template.,
142,REST,Cisco Flare,GET,/environments/{environment_id},Get environment. Gets an environment.,
143,REST,Cisco Flare,PUT,/environments/{environment_id},Update environment. Updates an environment. The message can contain just the properties of the object to be updated.,
144,REST,Cisco Flare,DELETE,/environments/{environment_id},Delete environment. Deletes an environment.,
145,REST,Cisco Flare,GET,/environments/{environment_id}/zones,List zones. Gets a list of all zones in the environment.,
146,REST,Cisco Flare,GET,/environments/{environment_id}/zones?x={x}&y={y},"Gets a list of all zones in the environment. Params can include the following: If x and y coordinates are specified, returns a list of all zones in the environment containing the given point.",
147,REST,Cisco Flare,GET,/environments/{environment_id}/zones?key={key}&value={value},"Gets a list of all zones in the environment. Params can include the following: If key and value are specified, returns zones whose data objects contain the given key/value pair.",
148,REST,Cisco Flare,POST,/environments/{environment_id}/zones,New zone. Creates a new zone from the template.,
149,REST,Cisco Flare,GET,/environments/{environment_id}/zones/{zone_id},Get zone. Gets a zone.,
150,REST,Cisco Flare,PUT,/environments/{environment_id}/zones/{zone_id},Updates a zone. The message can contain just the properties of the object to be updated.,
151,REST,Cisco Flare,DELETE,/environments/{environment_id}/zones/{zone_id},Delete zone. Deletes a zone.,
152,REST,Cisco Flare,GET,/environments/{environment_id}/zones/{zone_id}/things,List things. Gets a list of all things in a zone.,
153,REST,Cisco Flare,GET,/environments/{environment_id}/zones/{zone_id}/things?x={x}&y={y}&distance={distance},"List things. Gets a list of all things in a zone. Params can include the following: If x, y and distance values are specified, returns a list of all things in the zone that are within the given distance from the given point.",
154,REST,Cisco Flare,GET,/environments/{environment_id}/zones/{zone_id}/things?key={key}&value={value},"List things. Gets a list of all things in a zone. Params can include the following: If key and value are specified, returns things whose data objects contain the given key/value pair.",
155,REST,Cisco Flare,POST,/environments/{environment_id}/zones/{zone_id}/things,New thing. Creates a new thing from the template.,
156,REST,Cisco Flare,GET,/environments/{environment_id}/zones/{zone_id}/things/{thing_id},Get thing. Gets a thing.,
157,REST,Cisco Flare,GET,/environments/{environment_id}/zones/{zone_id}/things/{thing_id}/data,Get thing data. Gets all data values for a thing by making a REST call. You can also get the data for a thing using the getData Socket.IO call.,
158,REST,Cisco Flare,GET,/environments/{environment_id}/zones/{zone_id}/things/{thing_id}/data/{key},Get thing data value. Gets a single data value for a thing.,
159,REST,Cisco Flare,GET,/environments/{environment_id}/zones/{zone_id}/things/{thing_id}/position,Get thing position. Gets the position for a thing by making a REST call. You can also get the position of a thing using the getPosition Socket.IO call.,
160,REST,Cisco Flare,PUT,/environments/{environment_id}/zones/{zone_id}/things/{thing_id},Update thing. Updates a thing. The message can contain just the properties of the object to be updated.,
161,REST,Cisco Flare,DELETE,/environments/{environment_id}/zones/{zone_id}/things/{thing_id},Delete thing. Deletes a thing.,
162,REST,Cisco Flare,GET,/environments/{environment_id}/devices,List devices. Gets a list of all devices in the environment.,
163,REST,ClearBlade,POST,/api/user/reg,Register user,
164,REST,ClearBlade,POST,/api/user/auth,Authenticates a user into the system,
165,REST,ClearBlade,POST,/api/user/anon,Authenticates anonymous users into the system,
166,REST,ClearBlade,POST,/api/user/checkauth,Checks if user is authenticated,
167,REST,ClearBlade,POST,/api/user/logout,Logs out a user,
168,REST,ClearBlade,GET,/api/user/info,Returns information about a logged in user,
169,REST,ClearBlade,PUT,/api/user/info,Updates a logged in users information,
170,REST,ClearBlade,PUT,/api/user/pass,Changes a logged in users password,
171,REST,ClearBlade,GET,/api/user,Gets list of users,
172,REST,ClearBlade,PUT,/api/v/2/devices/{systemKey}/{name},Update a device's state or custom attributes only,
173,REST,ClearBlade,POST,/api/v/2/devices/{SystemKey}/auth,Authenticates a device into the system,
174,REST,ClearBlade,GET,/api/collection/{systemKey}/{collectionName},fetch collection,
175,REST,ClearBlade,PUT,/api/collection/{systemKey}/{collectionName},Item update,
176,REST,ClearBlade,POST,/api/collection/{systemKey}/{collectionName},Item create,
177,REST,ClearBlade,DELETE,/api/collection/{systemKey}/{collectionName},Item delete,
178,REST,ClearBlade,GET,/api/data/{collectionID},fetch collection,
179,REST,ClearBlade,PUT,/api/data/{collectionID},Item update,
180,REST,ClearBlade,POST,/api/data/{collectionID},Item create,
181,REST,ClearBlade,DELETE,/api/data/{collectionID},Item delete,
182,REST,ClearBlade,GET,/api/data/{collectionid}/columns,get column key names,
183,REST,ClearBlade,POST,/api/code/{systemKey}/{serviceName},Calls/executes ClearCode service,
184,REST,ClearBlade,GET,/codeadmin/v/2/library/{systemKey},Gets the libraries for a system,
185,REST,ClearBlade,GET,/codeadmin/v/2/library/{systemKey}/{name},Gets the libraries for a system,
186,REST,ClearBlade,PUT,/codeadmin/v/2/library/{systemKey}/{name},Updates the libraries for a system,
187,REST,ClearBlade,POST,/codeadmin/v/2/library/{systemKey}/{name},Creates libraries for a system,
188,REST,ClearBlade,DELETE,/codeadmin/v/2/library/{systemKey}/{name},Deletes a libraries for a system,
189,REST,ClearBlade,GET,/codeadmin/v/2/history/library/{systemKey}/{name},Gets all versions of a library for a system,
190,REST,ClearBlade,GET,/codeadmin/v/2/history/library/{systemKey}/{name}/{version},Gets a specific version of a library for a system,
191,REST,ClearBlade,GET,/codeadmin/failed,Lists failed code service runs for all systems that a developer can access,
192,REST,ClearBlade,GET,/codeadmin/failed/{systemKey},Lists failed code service runs for specified system,
193,REST,ClearBlade,POST,/codeadmin/failed/{systemKey},Retry failed code services,
194,REST,ClearBlade,DELETE,/codeadmin/failed/{systemKey},Delete failed code service run from list,
195,REST,ClearBlade,GET,/api/message/{systemKey},Retrieve message history,
196,REST,ClearBlade,POST,/api/message/{systemKey}/publish,Publishes a message to a topic,
197,REST,ClearBlade,DELETE,/api/message/{systemKey},Delete message history,
198,REST,ClearBlade,POST,/admin/reg,Registers a new developer account with the CB platform,
199,REST,ClearBlade,POST,/admin/auth,Authorizes a CB Developer account,
200,REST,ClearBlade,POST,/admin/logout,Logs a CB developer out of their session,
201,REST,ClearBlade,POST,/admin/systemmanagement,Creates a new system in a developers account,
202,REST,ClearBlade,GET,/admin/systemmanagement,Gets a systems info,
203,REST,ClearBlade,PUT,/admin/systemmanagement,Updates a systems info,
204,REST,ClearBlade,DELETE,/admin/systemmanagement,Deletes a system,
205,REST,ClearBlade,POST,/admin/collectionmanagement,Creates a new collection or connection in a system,
206,REST,ClearBlade,PUT,/admin/collectionmanagement,Updates an existing connection in a system,
207,REST,ClearBlade,PUT,/admin/collectionmanagement,Creates a column within an existing collection,
208,REST,Dropbox,POST,/account/set_profile_photo,Sets a user's profile photo.,
209,REST,Dropbox,POST,/auth/token/from_oauth1,Creates an OAuth 2.0 access token from the supplied OAuth 1.0 access token.,
210,REST,Dropbox,POST,/auth/token/revoke,"Disables the access token used to authenticate the call. If there is a corresponding refresh token for the access token, this disables that refresh token, as well as any other access tokens for that refresh token.",
211,REST,Dropbox,POST,/check/app,"This endpoint performs App Authentication, validating the supplied app key and secret, and returns the supplied string, to allow you to test your code and connection to the Dropbox API. It has no other effect. If you receive an HTTP 200 response with the supplied query, it indicates at least part of the Dropbox API infrastructure is working and that the app key and secret valid.",
212,REST,Dropbox,POST,/check/user,"This endpoint performs User Authentication, validating the supplied access token, and returns the supplied string, to allow you to test your code and connection to the Dropbox API. It has no other effect. If you receive an HTTP 200 response with the supplied query, it indicates at least part of the Dropbox API infrastructure is working and that the access token is valid.",
213,REST,Dropbox,POST,/contacts/delete_manual_contacts,Removes all manually added contacts. You'll still keep contacts who are on your team or who you imported. New contacts will be added when you share.,
214,REST,Dropbox,POST,/contacts/delete_manual_contacts_batch,Removes manually added contacts from the given list.,
215,REST,Dropbox,POST,/file_properties/properties/add,Add property groups to a Dropbox file. See templates/add_for_user or templates/add_for_team to create new templates.,
216,REST,Dropbox,POST,/file_properties/properties/overwrite,"Overwrite property groups associated with a file. This endpoint should be used instead of properties/update when property groups are being updated via a ""snapshot"" instead of via a ""delta"". In other words, this endpoint will delete all omitted fields from a property group, whereas properties/update will only delete fields that are explicitly marked for deletion.",
217,REST,Dropbox,POST,/file_properties/properties/search/continue,"Once a cursor has been retrieved from properties/search, use this to paginate through all search results.",
218,REST,Dropbox,POST,/file_properties/templates/remove_for_user,Permanently removes the specified template created from templates/add_for_user. All properties associated with the template will also be removed. This action cannot be undone.,
219,REST,Dropbox,POST,/file_properties/templates/update_for_user,"Update a template associated with a user. This route can update the template name, the template description and add optional properties to templates. This endpoint can't be called on a team member or admin's behalf.",
220,REST,Dropbox,POST,/file_properties/properties/update,"Add, update or remove properties associated with the supplied file and templates. This endpoint should be used instead of properties/overwrite when property groups are being updated via a ""delta"" instead of via a ""snapshot"" . In other words, this endpoint will not delete any omitted fields from a property group, whereas properties/overwrite will delete any fields that are omitted from a property group.",
221,REST,Dropbox,POST,/file_requests/count,Returns the total number of file requests owned by this user. Includes both open and closed file requests.,
222,REST,Dropbox,POST,/file_requests/create,Creates a file request for this user.,
223,REST,Dropbox,POST,/file_requests/delete,Delete a batch of closed file requests.,
224,REST,Dropbox,POST,/file_requests/delete_all_closed,Delete all closed file requests owned by this user.,
225,REST,Dropbox,POST,/file_requests/list/continue,"Once a cursor has been retrieved from list:2, use this to paginate through all file requests. The cursor must come from a previous call to list:2 or list/continue.",
226,REST,Dropbox,POST,/files/copy_batch_v2,"Copy multiple files or folders to different locations at once in the user's Dropbox. This route will replace copy_batch:1. The main difference is this route will return status for each entry, while copy_batch:1 raises failure if any entry fails. This route will either finish synchronously, or return a job ID and do the async copy job in background. Please use copy_batch/check:2 to check the job status.",
227,REST,Dropbox,POST,/files/copy_batch/check_v2,Returns the status of an asynchronous job for copy_batch:2. It returns list of results for each entry.,
228,REST,Dropbox,POST,/files/copy_reference/get,Get a copy reference to a file or folder. This reference string can be used to save that file or folder to another user's Dropbox by passing it to copy_reference/save.,
229,REST,Dropbox,POST,/files/copy_reference/save,Save a copy reference returned by copy_reference/get to the user's Dropbox.,
230,REST,Dropbox,POST,/files/create_folder_batch,"Create multiple folders at once. This route is asynchronous for large batches, which returns a job ID immediately and runs the create folder batch asynchronously. Otherwise, creates the folders and returns the result synchronously for smaller inputs. You can force asynchronous behaviour by using the CreateFolderBatchArg.force_async flag. Use create_folder_batch/check to check the job status.",
231,REST,Dropbox,POST,/files/create_folder_batch/check,"Returns the status of an asynchronous job for create_folder_batch. If success, it returns list of result for each entry.",
232,REST,Dropbox,POST,/files/delete_batch/check,"Returns the status of an asynchronous job for delete_batch. If success, it returns list of result for each entry.",
233,REST,Dropbox,POST,/files/download_zip,"Download a folder from the user's Dropbox, as a zip file. The folder must be less than 20 GB in size and any single file within must be less than 4 GB in size. The resulting zip must have fewer than 10,000 total file and folder entries, including the top level folder. The input cannot be a single file.",
234,REST,Dropbox,POST,/files/get_file_lock_batch,Return the lock metadata for the given list of paths.,
235,REST,Dropbox,POST,/files/get_temporary_upload_link,"Get a one-time use temporary upload link to upload a file to a Dropbox location. This endpoint acts as a delayed upload. The returned temporary upload link may be used to make a POST request with the data to be uploaded. The upload will then be perfomed with the CommitInfo previously provided to get_temporary_upload_link but evaluated only upon consumption. Hence, errors stemming from invalid CommitInfo with respect to the state of the user's Dropbox will only be communicated at consumption time. Additionally, these errors are surfaced as generic HTTP 409 Conflict responses, potentially hiding issue details. The maximum temporary upload link duration is 4 hours. Upon consumption or expiration, a new link will have to be generated. Multiple links may exist for a specific upload path at any given time.",
